"b","xL","x_kappa","x_lambda","xU","converged","message"
-0.92,-1.3372688971295,-0.448868137136122,0.222662605672224,1.0300737721003,TRUE,"Function criterion near zero"
-0.91,-1.34389861533902,-0.456749553728068,0.214936817281383,1.0245867257821,TRUE,"Function criterion near zero"
-0.9,-1.35053294687761,-0.464625596653777,0.207217143696951,1.01912157802978,TRUE,"Function criterion near zero"
-0.89,-1.35717170084241,-0.472496142540031,0.199503709879285,1.01367851049458,TRUE,"Function criterion near zero"
-0.88,-1.3638146874025,-0.480361068528494,0.191796640255491,1.00825770341852,TRUE,"Function criterion near zero"
-0.87,-1.37046171780426,-0.488220252284816,0.184096058709791,1.00285933558418,TRUE,"Function criterion near zero"
-0.86,-1.37711260437678,-0.496073572007931,0.176402088573739,0.997483584263587,TRUE,"Function criterion near zero"
-0.85,-1.3837671605371,-0.503920906439278,0.168714852616409,0.992130625166398,TRUE,"Function criterion near zero"
-0.84,-1.3904252007958,-0.511762134872455,0.161034473034282,0.986800632387384,TRUE,"Function criterion near zero"
-0.83,-1.39708654076233,-0.519597137162702,0.153361071441165,0.981493778353051,TRUE,"Function criterion near zero"
-0.82,-1.40375099715055,-0.527425793736737,0.145694768857801,0.976210233767682,TRUE,"Function criterion near zero"
-0.81,-1.41041838778434,-0.53524798560267,0.138035685701413,0.970950167558663,TRUE,"Function criterion near zero"
-0.8,-1.41708853160312,-0.543063594359951,0.130383941775133,0.965713746821055,TRUE,"Function criterion near zero"
-0.79,-1.42376124866764,-0.550872502209643,0.122739656257176,0.960501136761689,TRUE,"Function criterion near zero"
-0.78,-1.4304363601656,-0.558674591964619,0.115102947690086,0.955312500642514,TRUE,"Function criterion near zero"
-0.77,-1.43711368841748,-0.56646974706001,0.107473933969579,0.950147999723354,TRUE,"Function criterion near zero"
-0.76,-1.44379305688244,-0.574257851563772,0.0998527323334473,0.945007793204239,TRUE,"Function criterion near zero"
-0.75,-1.45047429016421,-0.582038790187375,0.0922394593502581,0.939892038167108,TRUE,"Function criterion near zero"
-0.74,-1.45715721401718,-0.589812448296639,0.0846342309078289,0.93480088951706,TRUE,"Function criterion near zero"
-0.73,-1.46384165535238,-0.597578711922587,0.0770371622017167,0.929734499923044,TRUE,"Function criterion near zero"
-0.72,-1.4705274422437,-0.605337467772531,0.0694483677236186,0.924693019758396,TRUE,"Function criterion near zero"
-0.71,-1.47721440393405,-0.613088603241223,0.0618679612494472,0.919676597040673,TRUE,"Function criterion near zero"
-0.7,-1.48390237084187,-0.620832006422303,0.0542960558272509,0.914685377371562,TRUE,"Function criterion near zero"
-0.69,-1.49059117456728,-0.628567566119422,0.0467327637654309,0.909719503875964,TRUE,"Function criterion near zero"
-0.68,-1.49728064789869,-0.636295171858005,0.0391781966202712,0.9047791171413,TRUE,"Function criterion near zero"
-0.67,-1.50397062481933,-0.644014713896715,0.0316324651838817,0.899864355156607,TRUE,"Function criterion near zero"
-0.66,-1.51066094051383,-0.651726083239211,0.0240956794716893,0.89497535325108,TRUE,"Function criterion near zero"
-0.65,-1.51735143137498,-0.659429171646021,0.0165679487098164,0.890112244032962,TRUE,"Function criterion near zero"
-0.64,-1.52404193501038,-0.667123871646295,0.00904938132278889,0.88527515732829,TRUE,"Function criterion near zero"
-0.63,-1.53073229024956,-0.674810076550111,0.00154008492031839,0.88046422011955,TRUE,"Function criterion near zero"
-0.62,-1.5374223371505,-0.68248768046009,-0.00595983371481562,0.875679556484381,TRUE,"Function criterion near zero"
-0.61,-1.54411191700692,-0.690156578283952,-0.0134502686401756,0.870921287534829,TRUE,"Function criterion near zero"
-0.6,-1.55080087235519,-0.697816665746509,-0.0209311147663245,0.866189531356167,TRUE,"Function criterion near zero"
-0.59,-1.55748904698151,-0.705467839402126,-0.0284022678699666,0.86148440294678,TRUE,"Function criterion near zero"
-0.58,-1.56417628592908,-0.713109996646992,-0.0358636246070766,0.856806014157536,TRUE,"Function criterion near zero"
-0.57,-1.57086243550507,-0.720743035731279,-0.0433150825254967,0.85215447363218,TRUE,"Function criterion near zero"
-0.56,-1.57754734328832,-0.728366855772067,-0.0507565400789609,0.847529886748031,TRUE,"Function criterion near zero"
-0.55,-1.58423085813625,-0.735981356765349,-0.0581878966395662,0.84293235555716,TRUE,"Function criterion near zero"
-0.54,-1.59091283019245,-0.743586439598853,-0.0656090525113842,0.838361978728324,TRUE,"Function criterion near zero"
-0.53,-1.59759311089398,-0.751182006064442,-0.0730199089436276,0.833818851489444,TRUE,"Function criterion near zero"
-0.52,-1.60427155297876,-0.758767958870641,-0.0804203681438313,0.8293030655711,TRUE,"Function criterion near zero"
-0.51,-1.61094801049308,-0.766344201655228,-0.0878103332912556,0.82481470915048,TRUE,"Function criterion near zero"
-0.5,-1.61762233879894,-0.773910638997728,-0.0951897085500314,0.820353866796771,TRUE,"Function criterion near zero"
-0.49,-1.62429439458158,-0.781467176431931,-0.102558399082508,0.8159206194171,TRUE,"Function criterion near zero"
-0.48,-1.63096403585697,-0.789013720458522,-0.109916311062166,0.811515044204197,TRUE,"Function criterion near zero"
-0.47,-1.63763112197921,-0.796550178557386,-0.117263351687633,0.80713721458401,TRUE,"Function criterion near zero"
-0.46,-1.64429551364781,-0.804076459199903,-0.124599429194366,0.802787200166165,TRUE,"Function criterion near zero"
-0.45,-1.6509570729157,-0.811592471862012,-0.131924452869521,0.798465066694846,TRUE,"Function criterion near zero"
-0.44,-1.65761566319567,-0.819098127035353,-0.139238333063173,0.794170876000608,TRUE,"Function criterion near zero"
-0.43,-1.6642711492688,-0.82659333624083,-0.146540981203021,0.789904685955071,TRUE,"Function criterion near zero"
-0.42,-1.67092339729088,-0.834078012039647,-0.153832309805441,0.785666550426361,TRUE,"Function criterion near zero"
-0.41,-1.67757227480011,-0.841552068045911,-0.161112232489436,0.781456519235933,TRUE,"Function criterion near zero"
-0.4,-1.68421765072426,-0.849015418938536,-0.168380663989064,0.7772746381174,TRUE,"Function criterion near zero"
-0.39,-1.69085939538781,-0.856467980473128,-0.175637520165405,0.773120948678218,TRUE,"Function criterion near zero"
-0.38,-1.69749738051874,-0.863909669493303,-0.182882718019519,0.768995488361345,TRUE,"Function criterion near zero"
-0.37,-1.70413147925585,-0.871340403942759,-0.190116175704228,0.764898290410614,TRUE,"Function criterion near zero"
-0.36,-1.71076156615549,-0.878760102876545,-0.197337812536886,0.760829383836803,TRUE,"Function criterion near zero"
-0.35,-1.71738751719769,-0.886168686471483,-0.204547549009097,0.756788793387531,TRUE,"Function criterion near zero"
-0.34,-1.72400920979436,-0.893566076039254,-0.211745306802068,0.75277653951787,TRUE,"Function criterion near zero"
-0.33,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
-0.32,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
-0.31,-1.74384753262057,-0.915690310917305,-0.233265942955522,0.740909937001685,TRUE,"Function criterion near zero"
-0.3,-1.7504509943881,-0.92304216053202,-0.240415026977151,0.737011147264377,TRUE,"Function criterion near zero"
-0.29,-1.75704960645143,-0.930382440051286,-0.247551758925626,0.733140731145151,TRUE,"Function criterion near zero"
-0.28,-1.76364325493771,-0.937711077808141,-0.254676067838568,0.729298682869373,TRUE,"Function criterion near zero"
-0.27,-1.7702318274477,-0.945028003341546,-0.261787884016772,0.725484992236379,TRUE,"Function criterion near zero"
-0.26,-1.77681521305946,-0.952333147403602,-0.26888713903303,0.721699644609326,TRUE,"Function criterion near zero"
-0.25,-1.78339330233538,-0.959626441969855,-0.275973765742828,0.717942620910543,TRUE,"Function criterion near zero"
-0.24,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
-0.23,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
-0.22,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
-0.21,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
-0.2,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
-0.19,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
-0.18,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
-0.17,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
-0.16,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
-0.15,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
-0.14,-1.8553729251509,-1.03905240970298,-0.353075296566548,0.678474842606964,TRUE,"Function criterion near zero"
-0.13,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
-0.12,-1.8683794287813,-1.05333229250784,-0.366922571050642,0.671662043402166,TRUE,"Function criterion near zero"
-0.11,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
-0.1,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
-0.0899999999999999,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
-0.0800000000000001,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
-0.0699999999999998,NA,NA,NA,NA,FALSE,"No better point found (algorithm has stalled)"
-0.0600000000000001,NA,NA,NA,NA,FALSE,"No better point found (algorithm has stalled)"
-0.0499999999999998,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
-0.04,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
-0.0299999999999998,NA,NA,NA,NA,FALSE,"No better point found (algorithm has stalled)"
-0.02,NA,NA,NA,NA,FALSE,"No better point found (algorithm has stalled)"
-0.00999999999999979,NA,NA,NA,NA,FALSE,"No better point found (algorithm has stalled)"
0,NA,NA,NA,NA,FALSE,"Error in poly_coeffs(A2, gamma, p) : 
  a_coeffs$a1≈0 (rare); extend code for deg-3 fallback if needed.
"
0.0100000000000002,NA,NA,NA,NA,FALSE,"No better point found (algorithm has stalled)"
0.02,NA,NA,NA,NA,FALSE,"No better point found (algorithm has stalled)"
0.0300000000000002,NA,NA,NA,NA,FALSE,"No better point found (algorithm has stalled)"
0.04,NA,NA,NA,NA,FALSE,"No better point found (algorithm has stalled)"
0.0500000000000003,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
0.0600000000000001,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
0.0700000000000003,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
0.0800000000000001,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
0.0899999999999999,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
0.1,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
0.11,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
0.12,NA,NA,NA,NA,FALSE,"No better point found (algorithm has stalled)"
0.13,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
0.14,NA,NA,NA,NA,FALSE,"No better point found (algorithm has stalled)"
0.15,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
0.16,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
0.17,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
0.18,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
0.19,NA,NA,NA,NA,FALSE,"No better point found (algorithm has stalled)"
0.2,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
0.21,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
0.22,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
0.23,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
0.24,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
0.25,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
0.26,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
0.27,-2.1159560477839,-1.32130014485125,-0.625870139800502,0.559703183856545,TRUE,"Function criterion near zero"
0.28,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
0.29,NA,NA,NA,NA,FALSE,"No better point found (algorithm has stalled)"
0.3,-2.13447004956227,-1.34106457856007,-0.644897381805324,0.552598780930396,TRUE,"Function criterion near zero"
0.31,-2.14062334045004,-1.34762550946735,-0.651211309037871,0.550273444036854,TRUE,"Function criterion near zero"
0.32,-2.14676756398878,-1.35417283866285,-0.657511004835823,0.547969182435658,TRUE,"Function criterion near zero"
0.33,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
0.34,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
0.35,-2.16514557973618,-1.37373326764862,-0.676324797071832,0.541180895363775,TRUE,"Function criterion near zero"
0.36,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
0.37,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
0.38,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
0.39,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
0.4,-2.19559209424212,-1.40606258187683,-0.707397518015441,0.530270285197144,TRUE,"Function criterion near zero"
0.41,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
0.42,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
0.43,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
0.44,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
0.45,-2.22580724719465,-1.43805384364573,-0.738117414269052,0.519842317069268,TRUE,"Function criterion near zero"
0.46,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
0.47,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
0.48,-2.24382456242636,-1.45708710023857,-0.756380995999713,0.513806969876055,TRUE,"Function criterion near zero"
0.49,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
0.5,-2.25578936423753,-1.46970894455797,-0.768486944355565,0.509872411370702,TRUE,"Function criterion near zero"
0.51,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
0.52,-2.26771670553217,-1.48227738364439,-0.78053730781947,0.506007250293462,TRUE,"Function criterion near zero"
0.53,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
0.54,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
0.55,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
0.56,-2.29145885648865,-1.50725476156867,-0.804472147654516,0.498478993267029,TRUE,"Function criterion near zero"
0.57,-2.29737093422333,-1.51346601649145,-0.810421465484228,0.496637921257673,TRUE,"Function criterion near zero"
0.58,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
0.59,-2.30916693179048,-1.52584899709583,-0.822279042644655,0.493003658946811,TRUE,"Function criterion near zero"
0.6,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
0.61,-2.32092539190199,-1.53817945133085,-0.83408208685612,0.489432009632184,TRUE,"Function criterion near zero"
0.62,-2.32679055070199,-1.54432505054353,-0.839963240812023,0.487669208537274,TRUE,"Function criterion near zero"
0.63,-2.33264633298308,-1.55045760271162,-0.845830860764508,0.485921515725975,TRUE,"Function criterion near zero"
0.64,-2.33849274289156,-1.55657713720429,-0.851684980998219,0.484188752325254,TRUE,"Function criterion near zero"
0.65,-2.34432978528128,-1.56268368393233,-0.857525636348345,0.482470740860852,TRUE,"Function criterion near zero"
0.66,-2.35015746569814,-1.56877727333264,-0.863352862183903,0.480767305290467,TRUE,"Function criterion near zero"
0.67,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
0.68,-2.36178476616522,-1.5809257044365,-0.874967169360953,0.477403465005452,TRUE,"Function criterion near zero"
0.69,-2.36758440063027,-1.58698060950769,-0.880754323966053,0.475742715636051,TRUE,"Function criterion near zero"
0.7,-2.37337470192209,-1.59302268395658,-0.886528195552336,0.474095852904058,TRUE,"Function criterion near zero"
0.71,-2.37915567881959,-1.59905196062448,-0.892288821919743,0.472462708356596,TRUE,"Function criterion near zero"
0.72,-2.38492734070375,-1.60506847278945,-0.898036241307846,0.470843115132095,TRUE,"Function criterion near zero"
0.73,-2.39068969754314,-1.61107225415194,-0.903770492380564,0.469236907981061,TRUE,"Function criterion near zero"
0.74,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
0.75,-2.40218653881339,-1.62304176129806,-0.915199646267134,0.466063999071562,TRUE,"Function criterion near zero"
0.76,-2.40792104599045,-1.62900755646754,-0.920894628396527,0.464496975034322,TRUE,"Function criterion near zero"
0.77,-2.41364629358718,-1.63496075957877,-0.926576600812606,0.462942692542523,TRUE,"Function criterion near zero"
0.78,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
0.79,-2.42506906131845,-1.64682953237834,-0.93790167910078,0.45987172613474,TRUE,"Function criterion near zero"
0.8,-2.43076660833809,-1.65274517427925,-0.943544867100422,0.458354733450162,TRUE,"Function criterion near zero"
0.81,-2.43645494952104,-1.65864836852114,-0.949175209614513,0.456849864791769,TRUE,"Function criterion near zero"
0.82,-2.44213409949599,-1.66453915198885,-0.954792748475042,0.455356970074693,TRUE,"Function criterion near zero"
0.83,-2.44780407334274,-1.67041756185594,-0.960397525797502,0.453875900945046,TRUE,"Function criterion near zero"
0.84,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
0.850000000000001,-2.45911655515033,-1.68213741085259,-0.971568965629491,0.450948654712227,TRUE,"Function criterion near zero"
0.86,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
0.87,-2.47039252412611,-1.69380821821132,-0.982689871214891,0.448066974013857,TRUE,"Function criterion near zero"
0.88,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
0.89,-2.48163211587623,-1.70543029048533,-0.993760588385719,0.445229734614642,TRUE,"Function criterion near zero"
0.9,-2.48723831433138,-1.71122314772698,-0.999277235312792,0.443827436686292,TRUE,"Function criterion near zero"
0.91,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
0.92,-2.49842360762485,-1.72277269969561,-1.01027332551105,0.441054812113904,TRUE,"Function criterion near zero"
0.93,-2.50400273997618,-1.72852947308271,-1.01575285716395,0.439684221748453,TRUE,"Function criterion near zero"
0.94,-2.5095728883491,-1.73427429745954,-1.02122010570246,0.438323939714863,TRUE,"Function criterion near zero"
0.95,-2.51513407229888,-1.74000721256274,-1.02667511569455,0.436973838440932,TRUE,"Function criterion near zero"
0.96,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
0.97,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
0.98,-2.5317640376077,-1.7571349017093,-1.04296716199124,0.432983368934185,TRUE,"Function criterion near zero"
0.99,-2.53728956527422,-1.76282057983459,-1.04837366596702,0.431672748886022,TRUE,"Function criterion near zero"
1,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
1.01,-2.54831405478869,-1.77415685071998,-1.05915067735567,0.429080096033465,TRUE,"Function criterion near zero"
1.02,-2.55381305929409,-1.77980752449862,-1.06452127526895,0.427797829866479,TRUE,"Function criterion near zero"
1.03,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
1.04,-2.56478469620272,-1.79107415189811,-1.07522688229157,0.425260846876124,TRUE,"Function criterion near zero"
1.05,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
1.06,-2.57572131741131,-1.80229475746514,-1.08588534054857,0.422759853562892,TRUE,"Function criterion near zero"
1.07,-2.58117655306494,-1.80788790416853,-1.0911970026574,0.421522580449126,TRUE,"Function criterion near zero"
1.08,-2.58662310230665,-1.81346966803573,-1.09649701415482,0.420293980788411,TRUE,"Function criterion near zero"
1.09,-2.59206098803162,-1.81904009002517,-1.10178542061553,0.419073949834014,TRUE,"Function criterion near zero"
1.1,-2.59749023330849,-1.82459921112319,-1.1070622676241,0.417862384368953,TRUE,"Function criterion near zero"
1.11,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
1.12,-2.60832289561379,-1.83568371468816,-1.11758146562925,0.415464244593526,TRUE,"Function criterion near zero"
1.13,-2.61372635957821,-1.84120917920572,-1.12282390778029,0.414277471356222,TRUE,"Function criterion near zero"
1.14,-2.61912127695191,-1.84672350692009,-1.12805497277461,0.413098765721861,TRUE,"Function criterion near zero"
1.15,-2.62450767155837,-1.85222673885678,-1.13327470614175,0.41192803188335,TRUE,"Function criterion near zero"
1.16,-2.62988556735065,-1.85771891603028,-1.13848315338057,0.410765175466164,TRUE,"Function criterion near zero"
1.17,-2.63525498840466,-1.86320007943824,-1.14368035995335,0.409610103511502,TRUE,"Function criterion near zero"
1.18,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
1.19,-2.64596850317656,-1.87412952883002,-1.15404123273111,0.407322948131139,TRUE,"Function criterion near zero"
1.2,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
1.21,-2.65664841069225,-1.88501541446393,-1.16435768721901,0.405065849736716,TRUE,"Function criterion near zero"
1.22,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
1.23,-2.66729490733015,-1.89585806315401,-1.17463008521313,0.402838113873158,TRUE,"Function criterion near zero"
1.24,-2.67260568831815,-1.90126327556604,-1.17974987578618,0.401735045628626,TRUE,"Function criterion near zero"
1.25,-2.67790819084007,-1.90665780093666,-1.18485878739621,0.400639067077659,TRUE,"Function criterion near zero"
1.26,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
1.27,-2.68848846016352,-1.91741495292041,-1.19504415318249,0.398468056319242,TRUE,"Function criterion near zero"
1.28,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
1.29,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
1.3,-2.7042974002063,-1.93347154103508,-1.21024172882305,0.395262728008793,TRUE,"Function criterion near zero"
1.31,-2.70955075696026,-1.93880279444923,-1.21528630601542,0.394207629583799,TRUE,"Function criterion near zero"
1.32,-2.71479601073665,-1.94412364353437,-1.22032031644251,0.393159079357474,TRUE,"Function criterion near zero"
1.33,-2.72003318678211,-1.94943412834741,-1.22534380428525,0.392117004662193,TRUE,"Function criterion near zero"
1.34,-2.72526231037386,-1.95473428885177,-1.23035681360888,0.39108133395065,TRUE,"Function criterion near zero"
1.35,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
1.36,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
1.37,-2.74090161956906,-1.97057322267678,-1.24533340930996,0.388012046693956,TRUE,"Function criterion near zero"
1.38,-2.74609878658324,-1.9758324835986,-1.25030494277775,0.38700129825749,TRUE,"Function criterion near zero"
1.39,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
1.4,-2.75646936872601,-1.98632066676555,-1.26021727288626,0.38499792358506,TRUE,"Function criterion near zero"
1.41,-2.76164283460882,-1.99154966757153,-1.26515815599804,0.384005167994074,TRUE,"Function criterion near zero"
1.42,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
1.43,-2.77196624288637,-2.00197768315954,-1.2750095734725,0.382037204343981,TRUE,"Function criterion near zero"
1.44,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
1.45,-2.78225845564152,-2.01236597669045,-1.2848208111301,0.380092227382645,TRUE,"Function criterion near zero"
1.46,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
1.47,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
1.48,-2.79763872673831,-2.02787461445809,-1.29946307390757,0.377216818352348,TRUE,"Function criterion near zero"
1.49,-2.80275010554829,-2.03302463327044,-1.30432410523382,0.376269332421394,TRUE,"Function criterion near zero"
1.5,-2.80785383737281,-2.03816495212894,-1.3091753449443,0.375327244552161,TRUE,"Function criterion near zero"
1.51,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
1.52,-2.81803846098083,-2.0484166416842,-1.31884861605635,0.373459043816067,TRUE,"Function criterion near zero"
1.53,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
1.54,-2.82819279908144,-2.05862998514717,-1.32848321871591,0.3716117860387,TRUE,"Function criterion near zero"
1.55,-2.83325867389224,-2.06372237086643,-1.33328612225134,0.370695879891194,TRUE,"Function criterion near zero"
1.56,-2.83831705264166,-2.06880528230623,-1.33807948179525,0.369785054014854,TRUE,"Function criterion near zero"
1.57,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
1.58,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
1.59,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
1.6,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
1.61,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
1.62,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
1.63,-2.87351791036799,-2.1041234820245,-1.37136916404963,0.363547396096799,TRUE,"Function criterion near zero"
1.64,-2.87851721755883,-2.1091319231511,-1.37608762251064,0.362675466417941,TRUE,"Function criterion near zero"
1.65,-2.88350925217218,-2.11413121875393,-1.38079689712911,0.361808191118649,TRUE,"Function criterion near zero"
1.66,-2.88849403877392,-2.11912140461192,-1.38549702705975,0.360945526298164,TRUE,"Function criterion near zero"
1.67,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
1.68,-2.89844196590915,-2.12907458944548,-1.39487000860131,0.359233855679374,TRUE,"Function criterion near zero"
1.69,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
1.7,-2.90836119428387,-2.1389917608204,-1.40420687686553,0.357540115951886,TRUE,"Function criterion near zero"
1.71,-2.91331010719772,-2.1439369292767,-1.40886186453819,0.356699867019259,TRUE,"Function criterion near zero"
1.72,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
1.73,-2.92318665143037,-2.15380060600308,-1.41814513745574,0.355032409863872,TRUE,"Function criterion near zero"
1.74,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
1.75,-2.93303498068538,-2.16362896636771,-1.42739305905425,0.353382078769272,TRUE,"Function criterion near zero"
1.76,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
1.77,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
1.78,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
1.79,-2.95264775955044,-2.18318083342539,-1.44578404469538,0.350131578751314,TRUE,"Function criterion near zero"
1.8,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
1.81,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
1.82,-2.96728469608696,-2.19775405149268,-1.45948669584569,0.347736444056665,TRUE,"Function criterion near zero"
1.83,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
1.84,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
1.85,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
1.86,-2.9867049529657,-2.21706580825157,-1.47763797765019,0.344598124428011,TRUE,"Function criterion near zero"
1.87,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
1.88,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
1.89,-3.00119921386533,-2.23146137133271,-1.4911634985997,0.342284614038535,TRUE,"Function criterion near zero"
1.9,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
1.91,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
1.92,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
1.93,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
1.94,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
1.95,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
1.96,-3.03478645123738,-2.26476207654441,-1.52243562055373,0.337015382708791,TRUE,"Function criterion near zero"
